,amount,tkn_dayTrader,tkn_tknProvider,tkn_bntProvider,tkn_masterVault,tkn_epVault,bnt_dayTrader,bnt_tknProvider,bnt_bntProvider,bnt_masterVault,bntkn_dayTrader,bntkn_tknProvider,bntkn_bntProvider,bnbnt_dayTrader,bnbnt_tknProvider,bnbnt_bntProvider,bnbnt_bntPool,bntCurrentPoolFunding,tknStakedBalance,bntStakedBalance,tknTradingLiquidity,bntTradingLiquidity,action
203,0,-0.0065316333606353196291217017180600292138929512261811959690343300181310888278440459771825139185904758972404464006780280066422583709540255858875352974050900,1.3127927677717674428442245645596648460606993789875339036799514344338599861606791071211775000449310736161745756339654536983788820700046960303669506112173930,0,-2.4797868947686946339062204212502367937066896308951088149359876222963973538755469277407547858375278806517589963665214240470311964261305009374596493880132200,0,0.00683912599316036612209448182912616730447735218400708987807656459307554381232059388460680709769194930039331359632246143423841083404172117321335261065559500,0,5.8462143518754538058724409427329168249234742456992161579901762792149336179068994860945602548130870745030735284378317821395329377501678095739972215553983400,-0.0448368476469233987465936530421042435059458008166255117121169599501632198954395748881981526259635782244837546137829806524240615827547347335198064254396100,0,-0.0000034153935226403063418435348664703116165175153644406515708473540138854215510883654457736617474131853962122456957594014952899208844443415309775715016100,0,0,0,-0.0000354011581315941077450985506639224448056009601127950690310297422867586691266043392956499244603656453274342692463649678909057257396815324878107235486200,5.8116972139814380310792092793978014544931370630259128715771691531405577121745332190390582071831670373923210721705825962806815525881542214421846936009364630,-0.0448508295674781049178311032382504811850459397261141394923273498868071289296985422070369263950133862661707770878543244234400098245058307094589010890588400,-2.4852955173296031422941893029614453191550533586977488856157020697961800019677747518036021496374533245294563699801569207778641019908606012370914718301274400,-0.0448508295674781049178311032382504811850459397261141394923273498868071289296985422070369263950133862661707770878543244234400098245058307094589010890588400,-0.0511097766332098355626841449114635804671215167910814251087673425287416585651630330139427971404969858674963158448280780232287194609264436472751368029046800,-0.0448368816330501569459148685776103949491231343279743877741940714395633390999773794201791269367843410682264842100768856596281436831912647550735735502601800,depositBNT
204,0,-0.0065316333606353196291217017180600292138929512261811959690343300181310888278440459771825139185904758972404464006780280066422583709540255858875352974050900,1.3153644487603567387147346846027591412760042968689785730589367264480076531289553510068030168208983821808596294943967415734183753631516816544586106381593250,0,-2.4706625154251329323530602549881404951587927434551121888757293865845289243731924554454753973398469628182140362824081426542760913408868560760374821909825600,0,0.00683912599316036612209448182912616730447735218400708987807656459307554381232059388460680709769194930039331359632246143423841083404172117321335261065559500,0,5.8462143518754538058724409427329168249234742456992161579901762792149336179068994860945602548130870745030735284378317821395329377501678095739972215553983400,-0.0402992763786247968196531279826262783717265099636956710266344676714753585444015268389871834304063640188003661143104364732969131282012127361316953563713800,0,-0.0000034060552370073863574620072600257297948044760099051143418621026148168421055586097943165708184372975262433928055560631383726027174292876005990803053600,0,0,0,-0.0000354011581315941077450985506639224448056009601127950690310297422867586691266043392956499244603656453274342692463649678909057257396815324878107235486200,5.8165883691440507438897688620831128982285416791335631630282566650457212824718539795302011551216318846526911685919669459381683962853658057557834557394923640,-0.0403114291170397063533875942576788969185004013504613830206458890791488608505610746348862454163780241156202372399538106620023071153872535792207748449294800,-2.4761534731136655377340962724629758028492248722661901931582707295493777295541406995559245900087472647845742112659937411333455308327331732541253920329542100,-0.0403114291170397063533875942576788969185004013504613830206458890791488608505610746348862454163780241156202372399538106620023071153872535792207748449294800,-0.0529214388245066380177944315890587263253655606837286545403948253335288124682631323360332236694679881706935065923987473595251223615874138957320302589030200,-0.0402993071307479990572200,depositTKN
205,0,-0.0067120119220770335256163821839684901442527528711750265214011616241902749199303135336878535681199318512144035151950719886567257232480478469891724744181600,1.3153644487603567387147346846027591412760042968689785730589367264480076531289553510068030168208983821808596294943967415734183753631516816544586106381593250,0,-2.4706204830745799180172593367418502826810764226377185021060990115860491932561511971782852285212079700869726212111949747953966123157634209839265756451554300,0,0.00702339445557921160556958467247742853478901817331909482739830560861913581032295562663015633113305263748767054392315576863048204120693357955426307866953300,0,5.8462143518754538058724409427329168249234742456992161579901762792149336179068994860945602548130870745030735284378317821395329377501678095739972215553983400,-0.0403003160593286918045511543745686737716049241924011222045064595488975528808527611953214539920468085694435000104961443064860562020517895121295528622491200,0,-0.0000034060552370073863574620072600257297948044760099051143418621026148168421055586097943165708184372975262433928055560631383726027174292876005990803053600,0,0,0,-0.0000354011581315941077450985506639224448056009601127950690310297422867586691266043392956499244603656453274342692463649678909057257396815324878107235486200,5.8165883691440507438897688620831128982285416791335631630282566650457212824718539795302011551216318846526911685919669459381683962853658057557834557394923640,-0.0403114270311889340496882824831848338256488368781392661653026903083698061448905134833962848676196547771933455488612871926696430474215188278551011791837000,-2.4761534731136655377340962724629758028492248722661901931582707295493777295541406995559245900087472647845742112659937411333455308327331732541253920329542100,-0.0403114270311889340496882824831848338256488368781392661653026903083698061448905134833962848676196547771933455488612871926696430474215188278551011791837000,-0.0529203964051920143965861536637666312113052272428644394846360327361213953280740840738062059527707400265126076522450300143289679364198973104785098682207700,-0.0403003473339509194238750013193942370819660736674248508335127439738510758528378912673418183372301841516958845607368495227722866974936146635350058723007100,tradeTKN
206,0,-0.0069037364389016425476767088672880941008890502629797771033504815157161162086402965401362475211318197273550550144453805164173542207184817929739052836818900,1.3153644487603567387147346846027591412760042968689785730589367264480076531289553510068030168208983821808596294943967415734183753631516816544586106381593250,0,-2.4706713076041816674392107960293658717521532476826022558703283083115917047169099529525560582209199763195133532914964563002806633286164479140094955774805500,0,0.00730821835990874268369672159384331618225086146061030288599812762579522309367875708742527207662491921958588134631240804973258434768360838132217705337446900,0,5.8462143518754538058724409427329168249234742456992161579901762792149336179068994860945602548130870745030735284378317821395329377501678095739972215553983400,-0.0402993488566413125091547658088746391412584969075151458410055224249100693915031637083605621217999789095506059713408822286931103032709081129541199015609500,0,-0.0000034060552370073863574620072600257297948044760099051143418621026148168421055586097943165708184372975262433928055560631383726027174292876005990803053600,0,0,0,-0.0000354011581315941077450985506639224448056009601127950690310297422867586691266043392956499244603656453274342692463649678909057257396815324878107235486200,5.8165883691440507438897688620831128982285416791335631630282566650457212824718539795302011551216318846526911685919669459381683962853658057557834557394923640,-0.0403114270311889340496882824831848338256488368781392661653026903083698061448905134833962848676196547771933455488612871926696430474215188278551011791837000,-2.4761533710099231167727268116179163689903920991232322286223709887565793205209524518006720502959243671463304027340259745037392718815539810731289591077678300,-0.0403114270311889340496882824831848338256488368781392661653026903083698061448905134833962848676196547771933455488612871926696430474215188278551011791837000,-0.0529213613129770432033754152260094552210900121919690005385796196301210545613180647668468464349225219965302557128171958862504410438418328074148529560985400,-0.0402993806134280346933365397511430677552941417538017039840036110394699715185946281275230817584195834871537565281146685671035032335670996224556364154497300,tradeBNT
207,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3153644487603567387147346846027591412760042968689785730589367264480076531289553510068030168208983821808596294943967415734183753631516816544586106381593250,0,-2.4706353201675699908974503525372810073119417744015288602147382910866911410147141758302782734149485551444513811310365058692435979615952543177006484769219700,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,5.8462143518754538058724409427329168249234742456992161579901762792149336179068994860945602548130870745030735284378317821395329377501678095739972215553983400,-0.0403002390112438959459031438606790498982990300283994423396458951158271946213941363745538608777965797546283769376629649877549010521363816358451105928694100,0,-0.0000034060552370073863574620072600257297948044760099051143418621026148168421055586097943165708184372975262433928055560631383726027174292876005990803053600,0,0,0,-0.0000354011581315941077450985506639224448056009601127950690310297422867586691266043392956499244603656453274342692463649678909057257396815324878107235486200,5.8165883691440507438897688620831128982285416791335631630282566650457212824718539795302011551216318846526911685919669459381683962853658057557834557394923640,-0.0403114252453134185313032839299128651960764172926633267237335866285265889138036167889070513261977411510624346032368509784228512982596706098678374818723900,-2.4761533710099231167727268116179163689903920991232322286223709887565793205209524518006720502959243671463304027340259745037392718815539810731289591077678300,-0.0403114252453134185313032839299128651960764172926633267237335866285265889138036167889070513261977411510624346032368509784228512982596706098678374818723900,-0.0529204688135985678221832694537199716022473472267818710455131909679733013588052837714263927318751917451436389435821736665665932633532910541404979370477700,-0.0403002712154193263735075025658931251342188671853890723217813435087182142293916327676623526546996084269211904482627232623671908513269762304015730225369600,tradeTKN
208,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3172083092785052175176672974853050220030847539518064040179959086253513023689729771410833808365844374454385552807566543071659109453065844573777693124292370,0,-2.4641563618719182232791427132483309911711745399138412739684956185725948076820940278921468647827304408578141575561450290110976160703903673291549131717028900,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,5.8462143518754538058724409427329168249234742456992161579901762792149336179068994860945602548130870745030735284378317821395329377501678095739972215553983400,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000033996854474590223659186492191253384323744280537823491336055317254623989265416939887485896606741473500478133790200515067769819847945828064006693777600,0,0,0,-0.0000354011581315941077450985506639224448056009601127950690310297422867586691266043392956499244603656453274342692463649678909057257396815324878107235486200,5.8179364026989114915520422939119952761079248438507059363659634383797964295948035717051620109347830646166777939637186818118893476080312679348924804659806070,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.4696617162207242434868930007575105477115038580420783899925134526579211520358404779189581309575581475756895744433781897385872402959014130977223634517950000,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,depositTKN
209,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3172083092785052175176672974853050220030847539518064040179959086253513023689729771410833808365844374454385552807566543071659109453065844573777693124292370,0,-2.4641563618719182232791427132483309911711745399138412739684956185725948076820940278921468647827304408578141575561450290110976160703903673291549131717028900,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,6.0762556123869539936397658849983367297534399631572469311008998107489703827713059167966603372035316652051006027030884517961689048530023633032532846534519280,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000033996854474590223659186492191253384323744280537823491336055317254623989265416939887485896606741473500478133790200515067769819847945828064006693777600,0,0,0,-0.0000382695134416045658076987389828206414924247607778024611916377138229589530519246533974840721533952080257236274767252568960673246870062494579763397014400,6.0486909794073633352793956118664648845197951887116563083117868696635500665933518782759968970882172436392612836641437457287087609887098565854661986024208090,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.4696617162207242434868930007575105477115038580420783899925134526579211520358404779189581309575581475756895744433781897385872402959014130977223634517950000,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,withdrawBNT
210,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3175174973621184782922395445183511081425274871339714617713763756466133900340905708473106063218517178185669325494354510054264397705047799053871104570973590,0,-2.4630750310781072597769197084081265728796473645025273504411514229924125580988008289047978265890686110072886989673496737593451557581936024599570989550268400,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,6.0762556123869539936397658849983367297534399631572469311008998107489703827713059167966603372035316652051006027030884517961689048530023633032532846534519280,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000033986223359142749904937578192061387372443196998703762064724078634193693066427494277545057286451069990003198175571195064382404455091138914801674790100,0,0,0,-0.0000382695134416045658076987389828206414924247607778024611916377138229589530519246533974840721533952080257236274767252568960673246870062494579763397014400,6.0486909794073633352793956118664648845197951887116563083117868696635500665933518782759968970882172436392612836641437457287087609887098565854661986024208090,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.4685782654884022557177690229656959904484659048483516150434050150809095114366542742262633842543729414635408817995505104949900408985882265914931111752641100,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,depositTKN
211,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3889275625024115914042133345117760309768066611627345630663080207639108512472905561456739490495841257042261218431918007846948409356261486384645020854475850,0,-2.6019779919678189713236000664638880182472924018230915868126512266302172451400844349275998473510684154817445561788251191115413885174460283455677238774541300,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,6.0762556123869539936397658849983367297534399631572469311008998107489703827713059167966603372035316652051006027030884517961689048530023633032532846534519280,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000036410919706241136657629526842297013154513472124175239293947980268174017002421858645589371240919365689268584842317430179294008496016683056735092862100,0,0,0,-0.0000382695134416045658076987389828206414924247607778024611916377138229589530519246533974840721533952080257236274767252568960673246870062494579763397014400,6.0486909794073633352793956118664648845197951887116563083117868696635500665933518782759968970882172436392612836641437457287087609887098565854661986024208090,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.6077992266889923660733152707534722593393946220847267487388348431613966994134152614229096220552755627461444187620325116758475155570758983096442019818041000,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,withdrawTKN
212,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3889275625024115914042133345117760309768066611627345630663080207639108512472905561456739490495841257042261218431918007846948409356261486384645020854475850,0,-2.6019779919678189713236000664638880182472924018230915868126512266302172451400844349275998473510684154817445561788251191115413885174460283455677238774541300,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,6.1006577733856336791711088027213786334021510576170177745300021599367017070968659713845119667756032913676654572409033108744938040451917397042486718572646430,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000036410919706241136657629526842297013154513472124175239293947980268174017002421858645589371240919365689268584842317430179294008496016683056735092862100,0,0,0,-0.0000372197827343113015085202210908398915014169075902336685831061995108437409375570776194950458768398826153540601116994251432504287378882687335420161992800,6.0729901027355742779532847143882668807390050029871081398973341691540582060351052980883147007215953592356819411059368098587535957073905745265026561887209410,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.6077992266889923660733152707534722593393946220847267487388348431613966994134152614229096220552755627461444187620325116758475155570758983096442019818041000,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,depositBNT
213,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3897839863864825193518665756455140033542646261978271651339133416820779915960612179845529862759710081789067196957326980803379138639103917319169548487821910,0,-2.5989776637309858201244890104036259885415394665026879305491920784078084559291152537432597899562732239779245089870087863077260790842898793988235265918708000,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,6.1006577733856336791711088027213786334021510576170177745300021599367017070968659713845119667756032913676654572409033108744938040451917397042486718572646430,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000036380201395260762687639311666539562832018569219132292467141543043195625169666379221878296558681943145562254028514266875094059656177945569888854284000,0,0,0,-0.0000372197827343113015085202210908398915014169075902336685831061995108437409375570776194950458768398826153540601116994251432504287378882687335420161992800,6.0729901027355742779532847143882668807390050029871081398973341691540582060351052980883147007215953592356819411059368098587535957073905745265026561887209410,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.6047929971240034427129940423519662427644292333949677616995372935526247222352284938785421175764463147909485464747446062762326092312461999259629084497111200,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,depositTKN
214,0,-0.0070653669997578988759547708736892448205272926794433973304444772904196923436588756579616855658983805009388187613842528313393053714800336251961900108948000,1.3897839863864825193518665756455140033542646261978271651339133416820779915960612179845529862759710081789067196957326980803379138639103917319169548487821910,0,-2.5989776637309858201244890104036259885415394665026879305491920784078084559291152537432597899562732239779245089870087863077260790842898793988235265918708000,0,0.00745488120060272305957384769672164960391558392153830381664253931875307724783818931277481209887178292704895498260037331034398519371663905258260651854072700,0,6.1202425231503677570923282985342198508301152534773685557731933047757012310231045170413006159546710290967991534341228888126327709458000392768107396542244940,-0.0390496292451305915115113997368402544986428190726853617172069449343069909175291387779946902811372577741640512922967421410929663338547174261669285954395800,0,-0.0000036380201395260762687639311666539562832018569219132292467141543043195625169666379221878296558681943145562254028514266875094059656177945569888854284000,0,0,0,-0.0000364237356821379834793371010777245063192271575751578542318007585665318173115896504481674570847680656880492598618327413688995661962382966592587391752100,6.0924921975736626455949175661639871193909679583188229373345320264443016876450862849825907547013288934556740837656750458252089483239251820214406703375407510,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-2.6047929971240034427129940423519662427644292333949677616995372935526247222352284938785421175764463147909485464747446062762326092312461999259629084497111200,-0.0390603270693290533336902256576299892581764120155879103581758097023972949619189319684634897613684915614247271570324367338560597031937046977715471515123500,-0.0537248895562028684732359064954700445861110988444877044175458893390773424082703769596410642376171582665428544394380603147277949477201259112473797050687800,-0.0390496605201274163750400,depositBNT
215,0,-0.0071796416687398683160291086744571281104690495172769434312118480132137323823646717667619619655413773224310084324391987814178862888715870121074125748743600,1.3897839863864825193518665756455140033542646261978271651339133416820779915960612179845529862759710081789067196957326980803379138639103917319169548487821910,0,-2.5989520012643506804403518085003559591615022159177182763875041886371801872307788428862829391287233397935092630559982835845997745403518721356343456570513100,0,0.00758789704743586261883495740682685543630683463102473914849816102578350603192388959291799646248924184924761268435280505202582049979981114100603837188347100,0,6.1202425231503677570923282985342198508301152534773685557731933047757012310231045170413006159546710290967991534341228888126327709458000392768107396542244940,-0.0390502435833005923589082321428269870936490957340872304817986824337925958738667577507150933592977662437130935332834455016859698658227985111984502683471600,0,-0.0000036380201395260762687639311666539562832018569219132292467141543043195625169666379221878296558681943145562254028514266875094059656177945569888854284000,0,0,0,-0.0000364237356821379834793371010777245063192271575751578542318007585665318173115896504481674570847680656880492598618327413688995661962382966592587391752100,6.0924921975736626455949175661639871193909679583188229373345320264443016876450862849825907547013288934556740837656750458252089483239251820214406703375407510,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-2.6047929971240034427129940423519662427644292333949677616995372935526247222352284938785421175764463147909485464747446062762326092312461999259629084497111200,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-0.0537242735871620434869112494929675258852443855282073263340973993302341087796490743288952827715496118220052943415156474450655170355026061715117934619948100,-0.0390502751670542129873204547057635680485049370323212829690347950016097013663441049708129667519840319938361304576624626904809443417550538088997935115731100,tradeTKN
216,0,-0.0071796416687398683160291086744571281104690495172769434312118480132137323823646717667619619655413773224310084324391987814178862888715870121074125748743600,1.3897839863864825193518665756455140033542646261978271651339133416820779915960612179845529862759710081789067196957326980803379138639103917319169548487821910,0,-2.5989520012643506804403518085003559591615022159177182763875041886371801872307788428862829391287233397935092630559982835845997745403518721356343456570513100,0,0.00758789704743586261883495740682685543630683463102473914849816102578350603192388959291799646248924184924761268435280505202582049979981114100603837188347100,0,6.1349660645688261041385392383521159528501073868469345676189472377344571774854024899814337949617274032728671819048491154661154167776229974104883399469894210,-0.0390502435833005923589082321428269870936490957340872304817986824337925958738667577507150933592977662437130935332834455016859698658227985111984502683471600,0,-0.0000036380201395260762687639311666539562832018569219132292467141543043195625169666379221878296558681943145562254028514266875094059656177945569888854284000,0,0,0,-0.0000358505660937712888280121404353378902219431866095562288451094107361404431923597791588362031333569739917736926496492240032269126938332893838812469198100,6.1071536295810154614331524485778044291972495620215775143557909411076909996218201393458899858094944037785669392344087305632670121807897425308626171578000920,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-2.6047929971240034427129940423519662427644292333949677616995372935526247222352284938785421175764463147909485464747446062762326092312461999259629084497111200,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-0.0537242735871620434869112494929675258852443855282073263340973993302341087796490743288952827715496118220052943415156474450655170355026061715117934619948100,-0.0390502751670542129873204547057635680485049370323212829690347950016097013663441049708129667519840319938361304576624626904809443417550538088997935115731100,depositBNT
217,0,-0.0071796416687398683160291086744571281104690495172769434312118480132137323823646717667619619655413773224310084324391987814178862888715870121074125748743600,1.4526816370481359488715064420974195844189626070566501767661482247010560117943697990759503078247056454933984735210473051473961371981423762572705583717679140,0,-2.7215555069482954175648821943086123563759808808920745246548703251605861521769140417025319079538712426002723513883714022243694639354732802606073219201176400,0,0.00758789704743586261883495740682685543630683463102473914849816102578350603192388959291799646248924184924761268435280505202582049979981114100603837188347100,0,6.1349660645688261041385392383521159528501073868469345676189472377344571774854024899814337949617274032728671819048491154661154167776229974104883399469894210,-0.0390502435833005923589082321428269870936490957340872304817986824337925958738667577507150933592977662437130935332834455016859698658227985111984502683471600,0,-0.0000038520434068797533941024154501294764086062493099953783101766774099195196469508797342255415870340580177521607728432701714636673460987289908433906402700,0,0,0,-0.0000358505660937712888280121404353378902219431866095562288451094107361404431923597791588362031333569739917736926496492240032269126938332893838812469198100,6.1071536295810154614331524485778044291972495620215775143557909411076909996218201393458899858094944037785669392344087305632670121807897425308626171578000920,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-2.7276791648374862467609403704060941945787010456943851904564509651411104934160016325418843989603219448608384600592773337719881454029144412307146252268113300,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-0.0537242735871620434869112494929675258852443855282073263340973993302341087796490743288952827715496118220052943415156474450655170355026061715117934619948100,-0.0390502751670542129873204547057635680485049370323212829690347950016097013663441049708129667519840319938361304576624626904809443417550538088997935115731100,withdrawTKN
218,0,-0.0071796416687398683160291086744571281104690495172769434312118480132137323823646717667619619655413773224310084324391987814178862888715870121074125748743600,1.4526816370481359488715064420974195844189626070566501767661482247010560117943697990759503078247056454933984735210473051473961371981423762572705583717679140,0,-2.7215555069482954175648821943086123563759808808920745246548703251605861521769140417025319079538712426002723513883714022243694639354732802606073219201176400,0,0.00758789704743586261883495740682685543630683463102473914849816102578350603192388959291799646248924184924761268435280505202582049979981114100603837188347100,0,6.3631122637951517834170440165723543052777691226436990066761495614395540094577256351458594333846311168448056901287596227356956257100636770626134693838859080,-0.0390502435833005923589082321428269870936490957340872304817986824337925958738667577507150933592977662437130935332834455016859698658227985111984502683471600,0,-0.0000038520434068797533941024154501294764086062493099953783101766774099195196469508797342255415870340580177521607728432701714636673460987289908433906402700,0,0,0,-0.0000385920551080876910595883708418180323313884751737761488134460926789108496859855742059086676384965757596951584387635043898908309200179328538039611323400,6.3360054285007679015370451518728467302973149820212000503051807729773640086082240837338864500780840943802372310296492032975996599594048685021244416263753600,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-2.7276791648374862467609403704060941945787010456943851904564509651411104934160016325418843989603219448608384600592773337719881454029144412307146252268113300,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-0.0537242735871620434869112494929675258852443855282073263340973993302341087796490743288952827715496118220052943415156474450655170355026061715117934619948100,-0.0390502751670542129873204547057635680485049370323212829690347950016097013663441049708129667519840319938361304576624626904809443417550538088997935115731100,withdrawBNT
219,0,-0.0071796416687398683160291086744571281104690495172769434312118480132137323823646717667619619655413773224310084324391987814178862888715870121074125748743600,1.4526816370481359488715064420974195844189626070566501767661482247010560117943697990759503078247056454933984735210473051473961371981423762572705583717679140,0,-2.7215555069482954175648821943086123563759808808920745246548703251605861521769140417025319079538712426002723513883714022243694639354732802606073219201176400,0,0.00758789704743586261883495740682685543630683463102473914849816102578350603192388959291799646248924184924761268435280505202582049979981114100603837188347100,0,6.4470143482567566643257830769401364442382529819833600076349267808002551512126931280240150772310342664093418681759002604232314011881754709085423153701758560,-0.0390502435833005923589082321428269870936490957340872304817986824337925958738667577507150933592977662437130935332834455016859698658227985111984502683471600,0,-0.0000038520434068797533941024154501294764086062493099953783101766774099195196469508797342255415870340580177521607728432701714636673460987289908433906402700,0,0,0,-0.0000396262685067680296092607290850072136389996028605752566767931756437814961339694140581191291352458512519568966881609913006743499538221936800970039038300,6.4201662172410246209037026965043476599018459532733013542179389813882673381460589378118636860554690394926796064905575348035688556218625334349354432956216670,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-2.7276791648374862467609403704060941945787010456943851904564509651411104934160016325418843989603219448608384600592773337719881454029144412307146252268113300,-0.0390603258368611340163791890633619802689723043201535076584944201562566063301595583764318269897438069861939392116529005720688342961940891400773960663034600,-0.0537242735871620434869112494929675258852443855282073263340973993302341087796490743288952827715496118220052943415156474450655170355026061715117934619948100,-0.0390502751670542129873204547057635680485049370323212829690347950016097013663441049708129667519840319938361304576624626904809443417550538088997935115731100,withdrawBNT
