,user_id,poolSymbol,tokenAmount_real_usd
4907,0x963458C58d54aA31b2dA4782055EB122EcCA14A6,link,245834.33196128317
4908,0x964Ec70227d920229660109CA759A12e1FbD6B84,bnt,178.4312814454156
4909,0x964Ec70227d920229660109CA759A12e1FbD6B84,dai,2063.249712962694
4910,0x964Ec70227d920229660109CA759A12e1FbD6B84,eth,41206.61856401404
4911,0x964f007df8314aC508aB66a4c338BA3b2430b8DC,eth,34.56263550788276
4912,0x964f007df8314aC508aB66a4c338BA3b2430b8DC,link,7736.344126549194
4913,0x966Deded0BE1bA388BB3429aFa4305FBF5f78d05,link,26141.16664101167
4914,0x967B6506946bAD35560FadbB045dbd17cC527768,bnt,11781.20079447938
4915,0x967B6506946bAD35560FadbB045dbd17cC527768,link,69073.30402429882
4916,0x96A17791c341A3e52bb64Fb479e78693Bb55B12E,link,55015.276291411465
4917,0x96C7f8912dc7594924511933e61126AA49FF7193,bnt,497.9422369208937
4918,0x96C7f8912dc7594924511933e61126AA49FF7193,link,48437.71622250188
4920,0x96D4d67919E31Bd56f3555E85CdF0ef5c5F33645,bnt,1088.5671509535189
4921,0x96D4d67919E31Bd56f3555E85CdF0ef5c5F33645,eth,2127.782219985388
4923,0x96D4d67919E31Bd56f3555E85CdF0ef5c5F33645,wbtc,9864.978465761307
4925,0x96Dc89dbE84970ee42A2F0B35fB50599e6745FF8,bnt,260.56871171195
4927,0x96Dc89dbE84970ee42A2F0B35fB50599e6745FF8,wbtc,40998.310681748335
4928,0x96bFf4E808bfbDb6b4381460BEE90d67cC33bdBE,bnt,29112.979088375454
4929,0x96bFf4E808bfbDb6b4381460BEE90d67cC33bdBE,eth,690472.9986761068
4930,0x96bbB17FD16f0C892eAA231d1C7381f2F0EAeEDb,link,433.13516028074497
4931,0x96c853719236927079E64661B39291862351ef89,bnt,655.2044457338736
4933,0x96d7f4B077451a9f4538aE95a417d75C9C4708D8,bnt,2494.7774609898365
4934,0x96f8c822eC1A9391d49919845a245905bfc110b5,link,9085.37312116304
4935,0x9718D4C1C35C5438cDcE9759dD756041aAfB4eef,bnt,2923.9944895167246
4936,0x9718D4C1C35C5438cDcE9759dD756041aAfB4eef,eth,3472.818362793661
4937,0x9718D4C1C35C5438cDcE9759dD756041aAfB4eef,link,18514.54673475143
4939,0x9740182dBdBF9697BFdffFc5f0a5E669f1403F1a,bnt,1535.4318549431225
4941,0x9759029e609a34A689261e9c43F40Fbd535Bb8bd,bnt,101.2953316251856
4942,0x9759029e609a34A689261e9c43F40Fbd535Bb8bd,eth,51519.49191205828
4943,0x9759029e609a34A689261e9c43F40Fbd535Bb8bd,link,6685.654894534733
4944,0x9778Ca8358ee04F469AC8da3db9FccB17dd06Ff2,bnt,81.46712242148917
4945,0x9778Ca8358ee04F469AC8da3db9FccB17dd06Ff2,link,0.0
4946,0x977B85993C02784B2FC2BaB8C582F432C6Db0137,bnt,7.244005650866957
4948,0x9786F5385A99758D95Ac509592f680D30E776B69,bnt,953.9281015689681
4949,0x9786F5385A99758D95Ac509592f680D30E776B69,link,7822.383732960515
4950,0x9788E8a2de43664da334c3Cf8f69041fE5858470,bnt,21312.777658263007
4951,0x978C10E63774392b0a3F31238eD49c8B29e831FB,bnt,1728.9979563320044
4952,0x9795483eA55DFb0F5469fb1AC47E92FbE17dee8F,bnt,6559.409723269191
4953,0x97Ae7A086f82a849230d0416c8676E9CB2dD0F7D,eth,899.609788765099
4954,0x97F54C8230c35a9c0839204972BFD9BB5Ec78811,eth,6875.670053106654
4955,0x97ca4bBE1488abcc7186B7F030d23eb6361718Cd,bnt,1347.1752164977556
4956,0x97e931494A837Ecde1d2f152fCEf1C2F5E093356,bnt,22643.584504750997
4957,0x97ed3337DcB8ABE9cc9823895D9e1EC0Af470B84,matic,1054.2636475942154
4959,0x980156868C2B506D94E62aC938c6718DC8E30C32,bnt,907.4172646589792
4960,0x98187606980bd1F3c0E91319AFb13393ac608CE4,mana,4323.567693107394
4961,0x98250E20F60c7391bF52E22AbF9ee9caA8355781,bnt,67666.12048822007
4963,0x98284cdf8E3eff394C14640b4fbBf3D37b48d5a3,bnt,3174.5343963873415
4965,0x983462D94080E3D455537ee79C6a90DFBa34a027,link,8757.287274596787
4966,0x984449A96202dD385BE7CEe8dD6502D869321CE4,bnt,195.06675200801715
4967,0x984F94c6CB3f10b9F226cA6F472D13271332e7F9,bnt,470.65548715434375
4968,0x985147809e9C0A677e9c9BED656C984bE037D373,bnt,1062.1320755925155
4969,0x985147809e9C0A677e9c9BED656C984bE037D373,link,0.0
4970,0x985147809e9C0A677e9c9BED656C984bE037D373,ren,503.841356099964
4975,0x985825c8252A3dA1F614c465Ba21B853502a8F49,bnt,543.6714691476126
4976,0x98625957C6b96eeECD040e5BD26bd42100D124B2,bnt,427.3269030308559
4978,0x98641042a57a6140a6E65D828b8a487Ca435EFc0,bnt,5360.303609513755
4979,0x98641042a57a6140a6E65D828b8a487Ca435EFc0,eth,20272.244415356745
4980,0x98641042a57a6140a6E65D828b8a487Ca435EFc0,link,34653.551981095756
4981,0x98641042a57a6140a6E65D828b8a487Ca435EFc0,matic,2542.102134776049
4982,0x98641042a57a6140a6E65D828b8a487Ca435EFc0,mkr,3180.356263713578
4984,0x9870dB22aE80Fb3605d0d8AC48809A6145Bdd61F,bnt,45.66877833177263
4985,0x9870dB22aE80Fb3605d0d8AC48809A6145Bdd61F,link,166973.74080941305
4986,0x9871B4238C39a2541724de0A4D319c88ee117AF6,bnt,2142.871682914298
4988,0x9875fDB38B8d996cC0a4C1bc938f0dFC7c7E9153,eth,82341.47409324946
4989,0x9882800b41a8b28ed6A84a85d4c23944Db6Bff57,bnt,9256.159496318722
4991,0x9883eAB3C46E8851373474771f67b62Ac1490Fe0,bnt,100.67325006352524
4992,0x989443192Eeaa605EE02D46627158592B15d23FB,enj,58731.10656426948
4994,0x9897DD5F5a142A1Cf8AFD929Bbe69eeFc9A695EB,eth,2895.666883640404
4995,0x989EEc9B4dc0774119E20Adf93DE54E83BF15111,bnt,6335.401937939429
4996,0x989EEc9B4dc0774119E20Adf93DE54E83BF15111,eth,0.0
4997,0x989EEc9B4dc0774119E20Adf93DE54E83BF15111,link,0.0
4998,0x989f24Caaa5D2F2bf96218aBa3C839A136D350e1,link,2490.425438784716
4999,0x98BD84c9B00084A8855A0E73570c34be3A78F8cD,eth,1837.659218611376
5000,0x98Caadda2DCb372F5812B18BF727A709365f4781,eth,44310.5943161624
5001,0x98Cf27045efA9A8aaB1855546dB8a773D49D90EF,bnt,75.48602952931779
5002,0x98Cf27045efA9A8aaB1855546dB8a773D49D90EF,link,16157.258661769161
5003,0x98a75585fbBd948f98c2375635c2Ddd8D735bFDc,eth,17685.384659263676
5004,0x98e4E2Db20A5CbF24A9C206e98A0e8869818A9e2,bnt,7560.724485343053
5006,0x98fb070252680daBAEC79EA123AbaDec60017810,bnt,1150.4963316687094
5007,0x98fb070252680daBAEC79EA123AbaDec60017810,wbtc,1557.6803874250134
5008,0x9911fa108e9772A63B75a28E025562B6Bf7D9F84,bnt,2731.2244366716686
5009,0x9911fa108e9772A63B75a28E025562B6Bf7D9F84,eth,1503950.455015666
5010,0x993d1b2e40064A1A160759fCfc41Ab5B7da40e5d,bnt,14187.136298312678
5011,0x9946A2c5322DF8E41F227446707f4fB094F4E16b,bnt,103.7335271031182
5012,0x994B5C8B30766EaCe220B76f8C1DE27849f05aB3,bnt,83.09223894537259
5015,0x995968381dECCfa6d303036088CA470EfEDf5a06,eth,4382.154601961644
5016,0x995968381dECCfa6d303036088CA470EfEDf5a06,wbtc,1093.5658087872866
5017,0x996666De859b274CDc925eB890Ebb39aADBf3317,bnt,30044.38132285294
5019,0x9986907C30954980eA8e6591D89d1E0b65c4659A,enj,10008.784838112831
5020,0x999194465441cef591D8883A8Bc5e1550C8052A1,bnt,3219.5112212842096
5021,0x99B9B86B71c32e215CB81e33999208941D308C04,bnt,892.1456218172862
5022,0x99BCC572d141468618cbD3c4aF535f4270a5C497,bnt,6157.535583648303
5023,0x99BCC572d141468618cbD3c4aF535f4270a5C497,eth,12954.194287541013
5025,0x99BcEa6bB0403927fB3c038163478D5b42082Fd9,bnt,1566.8038539687739
5026,0x99D99cfbf96807d3c08AEEA4280fD765a3AD635a,enj,2661.055051509354
5027,0x99Db4A9066Bc0dECb4f3cAB7255b6C9C3CE563cB,bnt,101.1804895258206
5028,0x99b45C83f6F99b22d6B14FbFae07A5e6a3dC4d92,bnt,642.6880441246656
5029,0x99b45C83f6F99b22d6B14FbFae07A5e6a3dC4d92,link,83094.48146895082
5031,0x99fE00813aF18e74998ceE200861344Cc4734B2a,eth,1732.5822697231918
5032,0x9A128abF717207e6eD8B04e3a79cCD6A10EFA093,bnt,280.1762508251479
5033,0x9A128abF717207e6eD8B04e3a79cCD6A10EFA093,link,4400.382704420324
5034,0x9A236aB113d6051ef58b0C1d07d7847EE26b9e1c,bnt,13480.756490698757
5035,0x9A236aB113d6051ef58b0C1d07d7847EE26b9e1c,link,33609.98083630966
5036,0x9A236aB113d6051ef58b0C1d07d7847EE26b9e1c,mkr,23357.565580953415
5037,0x9A236aB113d6051ef58b0C1d07d7847EE26b9e1c,ren,15785.677971664583
5040,0x9A343E623263e95C837FD011F98A06E6c63377a0,bnt,1155.3657474906715
5041,0x9A343E623263e95C837FD011F98A06E6c63377a0,eth,485324.83981603035
5042,0x9A343E623263e95C837FD011F98A06E6c63377a0,link,15048.017803540406
5044,0x9A39f286E1CD710Da14E45Ac124e38F2b6242622,link,25400.202094491335
5046,0x9A4338dfF0C995C4e8b225586EdbEb8979e019b4,bnt,34713.108146912884
5047,0x9A4338dfF0C995C4e8b225586EdbEb8979e019b4,eth,51817.963467487105
5049,0x9A51Ac755866Aa2FA9a941df7875BC78713ebE77,bnt,1468.7514038826716
5050,0x9A6E5853f2D469CB4b403946F43f96162b5028D0,eth,808.145596640776
5051,0x9A991Dd33768A6E8268f64b645d4ea18afc694A1,bnt,370429.97786490136
5052,0x9Aa8cC57ef8793975f60e23611af8804070a4f22,bnt,524.4763289288985
5054,0x9Ad3DC55B0873c65361521c20388D51A7F150A64,link,12746.465234473006
5055,0x9B2E8F4aB3838E83c9c04cdf45c8B9f5E943Ab9b,bnt,13853.607384851643
5056,0x9B36Afbdb7f9515768E1600A203854F43835c9E1,eth,0.0
5057,0x9B63e13C202e203F5032d5e70bd389988606E95e,bnt,3671.43309592323
5058,0x9B63e13C202e203F5032d5e70bd389988606E95e,link,10413.868523344538
5059,0x9BC6b85e934E4D31541A763048d77a088fcF07B7,bnt,169730.10087206232
5061,0x9BC744fd6Fb81e9f67Cec33d9E60719Dd9C8207B,eth,20.034951998835776
5062,0x9BeB994916cb1C29dD54a289f33A6C8Ac0166405,bnt,6158.302957739859
5064,0x9C021c867636fbca02A58D6C59f9Ad0B45cA3cff,bnt,12624.494969222202
5065,0x9C0CB93eE323e2a1960e1242121D3E33560dB0F0,bnt,65413.265407290855
5066,0x9C518b88bcc5b9221486F74c6c472E4e58045E2F,matic,26858.26763398228
5067,0x9C58bFd2FA0e00c0A83D5eD26B883b35D3a2896F,bnt,526.7157702863407
5068,0x9CB677f2A8DAa9511aE79C2ba56395552B5d030d,link,0.0
5069,0x9CBE7697E8Dfa7E311A54B70a86BDabC37FE2E92,bnt,528.1448349648284
5072,0x9D3A82412B6E7a4592140CFFBB3741D648682549,bnt,3797.0748665769806
5073,0x9D8774087021C17Fde662AFC7306fC6d8b3176E6,bnt,10936.334319952039
5074,0x9D8867D21C0970A18163E62D9BD23ac19fCA0488,bnt,3687.345327070235
5075,0x9DA0d4eaffeb86Ec6f559C8B2D486701742CfC81,bnt,436.0214282811601
5076,0x9DA0d4eaffeb86Ec6f559C8B2D486701742CfC81,link,0.0
5077,0x9DAf1b7b0894E8aBF18caE2F264C3208BA14283D,bnt,2291.1558599876644
5078,0x9DAf1b7b0894E8aBF18caE2F264C3208BA14283D,link,131254.71660961953
5079,0x9DE71Ea4E262Afe2d40f9e6AfBf8B4DBc6539D83,bnt,91092.89716497598
5080,0x9DE71Ea4E262Afe2d40f9e6AfBf8B4DBc6539D83,link,378456.424323677
5081,0x9DF68225898897bFDf813994fb5148F0ab5e4292,bnt,3975.0673554775403
5082,0x9DF68225898897bFDf813994fb5148F0ab5e4292,enj,18365.956125099976
5084,0x9E2bA399bEBD28ebF48Bae66739fA87DacBB1114,bnt,474533.43524322216
5085,0x9E2bA399bEBD28ebF48Bae66739fA87DacBB1114,eth,2358970.019650547
5086,0x9E2bA399bEBD28ebF48Bae66739fA87DacBB1114,link,1346860.8344274967
5087,0x9E40475258bA00f4eD3b0ca83d1ff16f4AbE98fe,bnt,21446.46
5088,0x9E40475258bA00f4eD3b0ca83d1ff16f4AbE98fe,link,166630.10444621232
5091,0x9E8e31095545C07941fdf56157AbE9F77D1fDBdE,bnt,563.4592705113668
5092,0x9E8e31095545C07941fdf56157AbE9F77D1fDBdE,eth,8766.929340359637
5093,0x9E8e31095545C07941fdf56157AbE9F77D1fDBdE,link,0.0
5094,0x9E90d6Fe95ee0bb754261eE3FC3d8a9c11e97a8E,dai,1914473.9186315415
5095,0x9EC9b907a204Cb577AE4fBe0c9eC8735b279e0A6,bnt,250.45488614463633
5096,0x9EC9b907a204Cb577AE4fBe0c9eC8735b279e0A6,eth,7290.000943074337
5098,0x9Eb9e68c0e77CaE737Fc9cCA308dA8888D0a664C,bnt,1813.7988854548987
5099,0x9F0BF81186B0995322A91505fFEB2e3C6d39188A,link,6729.267762680072
5100,0x9F16BBe53cd85E44D5e83CaF7421316F7e81C8CF,bnt,176.92213100880784
5101,0x9F16BBe53cd85E44D5e83CaF7421316F7e81C8CF,wbtc,92096.69714174053
5103,0x9F44d38A921a85b034C3e90B21a69883535A6055,bnt,1724.08189074128
5104,0x9F4CCCA0a9C707857BfA2c1f473C181Bdf9240Ce,bnt,29516.197184166893
5105,0x9F85c319465e6A7Bd666f972Fed9C78ADfF1e398,bnt,243.5887748755631
5106,0x9F989256aeF55D2C6613631dFA8E9e85b49c488a,link,333.02824760736894
5107,0x9FB2BB8ecc5E61B8f80cd83d0a52BDC206376f1C,dai,1026.0676267187469
5108,0x9FBF555C8522783E65019100352a97479853CAe1,link,22846.539481650743
5111,0x9a06902EfF7a16b161b838202504122AB169A503,bnt,264.8266160629063
5112,0x9a2b9a532DFC75527135baB97C14FeEcc2b60138,bnt,495.65816002236585
5113,0x9a2b9a532DFC75527135baB97C14FeEcc2b60138,eth,0.0
5114,0x9a3f239bc6B35c77165c334dC0eAB0692dec4e6d,bnt,11343.049331148926
5116,0x9a5e7b343222209731Ef22A8a6297A6361f1cd5D,link,16644.060040006225
5117,0x9a62059AfB198C007152997F3f494Dae60b07f17,link,20150.356929273556
5118,0x9a7D9AE549c45dEce0C691B130B1f2CA79FF4f22,matic,12793.719643374912
5119,0x9a8B2D68EdC5e0f6A7D69b503CEa123D3084ccCD,eth,2506.384646488052
5122,0x9aF2C6210036D123d43324F0635fBe600c5E5d52,bnt,570.6161576909294
5123,0x9aF389C4515FA8750E743CE80c1c26226212a98B,dai,1519.6271496311165
5124,0x9aFD207dcFeeD2ad8F0c08153BA636ec600dc06e,eth,101977.59514842706
5125,0x9aa490c9D97F8AaDF9FE8ba9Fd9190f9407B759A,bnt,8.870538426831107
5126,0x9aa490c9D97F8AaDF9FE8ba9Fd9190f9407B759A,eth,23755.168411953466
5128,0x9b23B2297ac8CC7fBA3E0B6Be5eea905400A8a93,bnt,1016.2068945953547
5130,0x9b5e9074c5D28419633A2cB662a6a5fc59643D09,bnt,18005.91329625221
5133,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,dai,20565.723489208212
5134,0x9b7E098f1984277969156f3E4B53Ade63A3Fd654,bnt,24213.773367126756
5136,0x9b7a81C10B58249caf858Ac7B02ff0fB6503bD17,bnt,13437.891078157754
5137,0x9b7a81C10B58249caf858Ac7B02ff0fB6503bD17,link,514227.91505262384
5138,0x9b8308BBc03633ec860DB0c283ba0B60F8Adf7cF,bnt,2324.5173817495597
5139,0x9b8308BBc03633ec860DB0c283ba0B60F8Adf7cF,link,17759.784993078232
5140,0x9b8D4e6B7718D63471C27370387f79463d23945A,bnt,867.4774194960469
5141,0x9b8D4e6B7718D63471C27370387f79463d23945A,link,0.0
5142,0x9b963e31EF96739a4126102E78C6EBdA1D2780bE,bnt,242.1340930584828
5143,0x9bD11E9313f61b2AeD601eb9d8271c3230752e7E,bnt,188.29100536311435
5144,0x9bD11E9313f61b2AeD601eb9d8271c3230752e7E,link,0.0
5145,0x9bF80aac190036Cff24852C4833d300CCBc3c690,bnt,1767.8816153754838
5146,0x9bF80aac190036Cff24852C4833d300CCBc3c690,eth,0.0
5147,0x9bf82e6fe3db48c516dB44Fa2E4b8149d8233067,matic,1760.6342931258885
5148,0x9c23Bbb0351a5A882a426284d332761B18861dF9,bnt,1173.6787701092308
5149,0x9c299feb871EDd0Ea0734F19aea6BE1e37C2a56b,link,533012.5733832405
5150,0x9c5083dd4838E120Dbeac44C052179692Aa5dAC5,bnt,519.5554491612791
5151,0x9c5e19D40A97deD23635aa921E5881d39dcdD0fc,dai,37.24425264098936
5152,0x9c5e19D40A97deD23635aa921E5881d39dcdD0fc,eth,68.78374239773112
5153,0x9c669eDa87b196Bf53101034ca564365130d0107,bnt,31348.66560114969
5154,0x9c847EC9c91Ee77d317e223FA21b00dCdD95daf5,bnt,64297.78803995483
5155,0x9c992229817D27f61De8B7a125ebEf5Af6DE8090,bnt,448.4230618467081
5156,0x9c992229817D27f61De8B7a125ebEf5Af6DE8090,link,37753.259090742074
5157,0x9cB3c4A842CC7cfA656de34581Fd90fC110F714D,dai,115.81648094199278
5158,0x9cB3c4A842CC7cfA656de34581Fd90fC110F714D,eth,2741.3989061296247
5159,0x9cd66aa61f2C8150AaC082d01771AbCA80B74B7f,bnt,705763.7379717937
5161,0x9cfDa9E7e43922ca9908Dab70e0A2cdE43794a2F,link,4353.527451223065
5165,0x9d0cFc0a036EF6388078d51611871f8A768da33F,bnt,25897.068110027023
5166,0x9d0cFc0a036EF6388078d51611871f8A768da33F,link,15546.39911427084
5167,0x9d137567c35d6704B9155A88c8480237c7B24705,link,834238.6347049393
5168,0x9d60754Bb630489E757E3Ff9387a14a096D273D1,bnt,277.1849087741035
5169,0x9d640bC8faF74466935133ce2B167516457024f5,bnt,5163.89909333561
5170,0x9d640bC8faF74466935133ce2B167516457024f5,link,85274.62358280907
5171,0x9dE092BD0645D1aE81b4437FB6BF45de66F90060,eth,1271201.6921101762
5174,0x9dfD533c41769A77143587f31B35B632bbF441be,bnt,450.9162437858631
5175,0x9e3Fe4B804793c2aC2B5AC2E8A45356c331beF45,bnt,58824.163912649856
5176,0x9e3eD152C07189086Af3F8bed6E10A0B5e6B5DCF,bnt,21218.214353331812
5178,0x9e3eD152C07189086Af3F8bed6E10A0B5e6B5DCF,eth,27.714005819378958
5179,0x9e3eD152C07189086Af3F8bed6E10A0B5e6B5DCF,link,0.0
5182,0x9e57e855b8A85EAA4f1A6f67aE1FBe7A835cf7f2,bnt,64093.688694345474
5183,0x9e60659dBf0A40645660F9F6E5743043b3F5274D,link,24974.5474366731
5184,0x9e73B4A89b8D8cd7Db42479f3B9f2E4ea492EAc3,bnt,1039.4445540487668
5185,0x9e73B4A89b8D8cd7Db42479f3B9f2E4ea492EAc3,link,23919.042955718607
5186,0x9e8b6DC1f1fEdE11f7F8939C8511AA5e1a0EC24a,eth,36584.36846201696
5187,0x9eE3331eA6E3B6CA8D9c3ec662C99A82D7907178,bnt,47357.05379937275
5188,0x9eF06B6D03DFD787FCB96b4b6829f8CcB1C1db5F,bnt,18.80030833951609
5189,0x9eF06B6D03DFD787FCB96b4b6829f8CcB1C1db5F,dai,20.82584116154456
5192,0x9ea11561BeA5BB64abDe6A833601296170f2828C,bnt,325462.5821639588
5195,0x9eaD888876b3978E8b138d4B6416111255B89e03,usdc,1.025466065679529
5196,0x9ecC3c1b0D6cBA4463731c4a614Fcaf63B420E46,eth,68.89179936587041
5197,0x9efbb7c8F0Da90868edF2C440d93888A601e3B1C,bnt,5590.366056419394
5198,0x9efbb7c8F0Da90868edF2C440d93888A601e3B1C,link,0.0
5199,0x9f2B2aF2771747De236CDc38f10a169897330324,bnt,0.7044633049814784
5201,0x9f2CcFb7ECac70f3Ce87f30Bd6Ea67FeC3A4fB9C,link,68180.35553780051
5202,0x9f5007025865c21948B6dEeF841F12fEf627A6C1,usdc,46.98626508679878
5203,0x9f57fFFe71374b2Db63297E07014807ae0fA96Df,bat,7885.22425500867
5205,0x9f69Dddb99a8FC8dcdb87A1084E7511694985338,bnt,3040.584110760222
5207,0x9f903780044088e5540191c52Af6E9ea2283c37d,bnt,4148.252976422487
5208,0x9f91c248917f88cFB7d8ffa7506A559Eb2FB0f35,bnt,98308.88287811959
5209,0x9fB2ce6Ab1fa0a93D90D221114F3e9feA242e5Cd,dai,5372.574951954216
5210,0x9fD6Ac607AE0B13e066a609f6e5f2d41c3d04A5F,eth,1.0947828084678035
5212,0x9fFB2FB781910deb051EF86755DB5DdaB17E814f,bnt,2330.8959583006776
5213,0x9fdD0C914232A7433D69944853fdaa23C5ff9792,link,4595.6950496126765
5214,0x9ff03B6370657195a70571f10f745e1aF18F6599,bnt,6.985506802230506
5215,0x9ff03B6370657195a70571f10f745e1aF18F6599,eth,6875.713092491149
5218,0xA02435Aac607a22Ad3C485182cc6eCE2C233a1b0,link,7735.010742607523
5220,0xA0312c0cac5Ae38df53E7160DA7c58B516f7340a,bnt,5531.598134678949
5221,0xA0312c0cac5Ae38df53E7160DA7c58B516f7340a,enj,0.0
5223,0xA05c65CCB979912B666C39552b877461edD47177,link,1719.122263384819
5224,0xA066EB53BA93C09564501CC712cbee4797EA035C,bnt,482.6309425656365
5226,0xA0Acc2aE14c814d97c766aE2582150c415cef1e6,bnt,6134.365638227296
5227,0xA0aD955017Fca07C388b68033814D5Ac71BEa155,dai,1014.0085814438335
5228,0xA0f8301450a402225A74d6d8aae5e9564ee9BC95,link,1668.3061962268905
5229,0xA135bb5fF0B9da1F3140bF051849Bc0c0c29Bc87,bat,0.0
5230,0xA135bb5fF0B9da1F3140bF051849Bc0c0c29Bc87,bnt,115435.03897748551
5231,0xA135bb5fF0B9da1F3140bF051849Bc0c0c29Bc87,link,0.0
5232,0xA14a0111eAecFEde37c2048213291c8b116b4311,enj,173657.41715095047
5233,0xA15959aAAa96C0b17D06FfBb2dc10aE249E37BF6,bnt,223417.9009646739
5234,0xA15959aAAa96C0b17D06FfBb2dc10aE249E37BF6,link,0.0
5235,0xA15959aAAa96C0b17D06FfBb2dc10aE249E37BF6,matic,8902.383296002376
5236,0xA1B0780fF495BBC7503AdA876b4FeFA549BDb418,link,11361.878334125502
5237,0xA1Bc5cd5564DA26DC24F1C5b7B53C483F429784f,bnt,595.4058963845434
5239,0xA1EFa0adEcB7f5691605899d13285928AE025844,bnt,15811.55061230739
5240,0xA1EFa0adEcB7f5691605899d13285928AE025844,enj,27776.82369258097
5241,0xA1EFa0adEcB7f5691605899d13285928AE025844,mkr,11741.20150407514
5242,0xA1cD7127e50231d9604a142DD02373B9BC578d49,bnt,19588.735749254396
5243,0xA1ecB46C0bE223DFf23EfdA8bd553d17b938Af47,bnt,95658.91426304531
5244,0xA23ECb63d69c201286ffD26c36cf2d5C8057C368,bnt,1441.4106238218587
5245,0xA24D30Dd8cEC57A8be66f7359c7CCed581Df29Ed,dai,24913.25846460445
5246,0xA24E0cf0367aCD9D01Ce08968F7C0070a5dD3d30,eth,13733.668815562409
5247,0xA25aC3270602dc4Fcb9B3C2CCe836091c924710d,bnt,2061.341394543534
5248,0xA26B4a68DaF1ea889b6c3B885B11132895270B11,bnt,2406.19549470701
5249,0xA26B4a68DaF1ea889b6c3B885B11132895270B11,eth,0.0
5251,0xA2C12dBe82f19eF06850d4693F2b2D5724b8eA3E,bnt,259402.80428191897
5253,0xA2C12dBe82f19eF06850d4693F2b2D5724b8eA3E,dai,5.013852499165429
5254,0xA2C12dBe82f19eF06850d4693F2b2D5724b8eA3E,link,0.0
5255,0xA2C12dBe82f19eF06850d4693F2b2D5724b8eA3E,usdc,827.3357685370129
5256,0xA2E343792f6a7E949Fd65c17451f223D654c0F60,bnt,1182.6040616868254
5257,0xA2E343792f6a7E949Fd65c17451f223D654c0F60,link,7777.892430541658
5259,0xA2F9fFB591A0260d055466ed48de43901753BAFF,eth,257858.34060442887
5260,0xA3051Bdc9e2d2426DE252c6d4e3979Bc173569B7,bnt,13.333658784821685
5262,0xA32186E5bD772bBcD23D77D8463B7340a7b61406,link,0.0
5263,0xA3253F4695a1a3f23D409740755f17FA145f6E0F,eth,2250.683246668073
5264,0xA32632bCA4C884bcA06fb09eE59Cd0866F7E6843,link,7493.49645801913
5265,0xA328c812cEA90b4D4E8a3F4bd59F24a66d791524,link,40387.37065276632
5266,0xA32f215FA6BD72B3d980569Ab3736A5D37Ba0c38,eth,292262.96676983224
5267,0xA337321a3b9909aEC6e7053Ef8e8FDb24e4614F2,eth,34345379.85736199
5268,0xA35338638b6C53A80b7B282cA7E195a63B67E992,dai,139780.28935007044
5269,0xA3590F3F71E05a8A377c03c4A2075fEA86C991e2,eth,16680.543531722113
5270,0xA37D1bfc67F20aC3d88a3D50e2d315a95161d89c,eth,164.35354454297888
5271,0xA3FC463d0d7b4DdA277456a080ae0a9D0b05Ab2b,bnt,135.36256727906
5272,0xA3b0c9c195241e31BF1CB635Bc2599bc42189f5A,bnt,2448.802149825943
5274,0xA3b0c9c195241e31BF1CB635Bc2599bc42189f5A,link,137295.18988382103
5276,0xA3c152fD8588F03c9b1B13FfA051959cAc7B986a,bnt,0.8698937715848888
5277,0xA3c152fD8588F03c9b1B13FfA051959cAc7B986a,link,3694.397633418661
5278,0xA4005D6cc85c00c9Fb9fcE765347bB29f304674A,link,8411.4935972495
5279,0xA41dc4C8553d4981635F2fa9ADAcBCf735a6e791,bnt,9864.245972577299
5280,0xA41dc4C8553d4981635F2fa9ADAcBCf735a6e791,link,0.0
5282,0xA4Ed05EF474fbd6bDC1c875cF5b0BAaB5cbd45E7,bnt,1293.5697339244816
5284,0xA4ba0b7797047a5ad64e32cb0e4147655DB619Aa,bnt,1746.8562973630944
5286,0xA4fd65694A9708C2d204BDF7acF8b9c09B105903,link,3551.1641888148356
5287,0xA500aAEe181574547d4dE69FcdAd1b97b117FfD7,bnt,10888.704567594155
5288,0xA500aAEe181574547d4dE69FcdAd1b97b117FfD7,link,42601.97227453378
5290,0xA51E7B5bc4bA5eB41c9A82444a28807C5Da7d63f,bnt,0.0203384393116534
5291,0xA51E7B5bc4bA5eB41c9A82444a28807C5Da7d63f,dai,1926684.799037872
5292,0xA51E7B5bc4bA5eB41c9A82444a28807C5Da7d63f,eth,0.0
5293,0xA54CD0b28E8799743514E8E74D546Ef8d4685143,bnt,5.848353204250762
5294,0xA54CD0b28E8799743514E8E74D546Ef8d4685143,eth,0.0
5295,0xA58Cc862589E4f7B56b1e4fa64B5264873b3f6C6,bnt,16143.629176147162
5297,0xA5B7eb968974a5E9F3d2264FC293216d15471d3f,eth,726.3464708849656
5299,0xA5F887E7f65783ebeFC500ee7Ab57592af5A2595,bnt,4690.052087107293
5300,0xA5FaA04902dE90DeABa061e4FDDB8E569016FC19,bnt,17436.79965143664
5301,0xA5FaA04902dE90DeABa061e4FDDB8E569016FC19,eth,0.0
5302,0xA5b8095519e90D8d4578383C7940aE9581029b97,bnt,14074.252658904978
5303,0xA5b8095519e90D8d4578383C7940aE9581029b97,link,0.0
5305,0xA5c8fadAc2EB1E617f6a5f0CE2Cb2f20150648e2,bnt,2330.505686383376
